0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.521940203204478696e-05
3.061607822154633235e-05
8.594936133720443370e-05
8.147508180187957574e-05
1.032407472124690577e-04
1.816980359100122083e-04
1.850073785210760275e-04
3.165657853206970242e-04
4.251458006839398682e-04
5.148323691711862490e-04
7.482637188948471768e-04
9.778633050792409891e-04
1.193374419309509290e-03
1.469904192193454903e-03
1.822442115826435321e-03
2.168489056456750740e-03
2.552318693283704785e-03
3.079504158819028944e-03
3.587156938143325376e-03
4.186141082256065668e-03
4.768922644779099995e-03
5.463327375644339012e-03
6.244137660242810375e-03
7.028174226518983138e-03
7.837078460763691884e-03
8.766372718788620344e-03
9.787017681737742933e-03
1.056021292317408516e-02
1.170788649368928631e-02
1.276830513331192289e-02
1.385077897587615875e-02
1.499213354360585601e-02
1.618594848756983728e-02
1.735526320404819772e-02
1.867033698503843542e-02
1.992436532859201762e-02
2.114747591559531029e-02
2.242470052173575409e-02
2.375708494209313737e-02
2.507256187583527252e-02
2.648256139713394894e-02
2.773256760048043931e-02
2.895507211647171605e-02
3.042237355268116727e-02
3.168163212058267009e-02
3.307325902378456528e-02
3.459192555293660876e-02
3.582526344448599270e-02
3.703693236468441619e-02
3.843067486976983749e-02
3.971968067046179746e-02
4.094158568604795712e-02
4.229160660269545152e-02
4.358534304381960628e-02
4.492491731231021412e-02
4.594010391259057552e-02
4.746697420953321228e-02
4.845541688672595770e-02
4.980545969532016587e-02
5.099254629257329169e-02
5.211620416723156124e-02
5.329865487522607997e-02
5.434630875266148464e-02
5.551815972493497064e-02
5.655243148425765504e-02
5.782853684005154898e-02
5.877608802912301367e-02
6.008050856525348760e-02
6.086757169244468718e-02
6.194678264078806035e-02
6.303212806411234714e-02
6.417174004716255653e-02
6.520095470215131472e-02
6.598545796815363795e-02
6.699370469707674469e-02
6.783314730339354282e-02
6.897184640716902404e-02
6.987657807140931765e-02
7.074969034308704885e-02
7.150902904864406273e-02
7.260207035002178011e-02
7.337356347903591092e-02
7.415119737155899393e-02
7.528760498909592425e-02
7.625375860072344802e-02
7.701985892277754542e-02
7.768379625758113638e-02
7.863426423630105744e-02
7.939333387051802915e-02
8.016619204048680558e-02
8.087117862255166489e-02
